Geneid FLT1.bam FLT2.bam FLT3.bam GC1.bam GC2.bam GC3.bam
ENSMUSG00000109285 0 0 0 0 0 0
ENSMUSG00000045678 2 5 0 2 0 4
ENSMUSG00000077291 0 0 0 0 0 0
ENSMUSG00000061387 0 0 0 0 0 0
ENSMUSG00000051156 0 0 0 0 0 0
ENSMUSG00000109527 0 0 0 0 0 0
ENSMUSG00000109520 0 0 0 0 0 0
ENSMUSG00000050865 0 0 0 0 0 0
ENSMUSG00000047207 0 0 0 0 0 0
ENSMUSG00000048356 0 0 0 0 0 0
ENSMUSG00000044040 0 0 0 0 0 0
ENSMUSG00000109530 0 0 0 0 0 0
ENSMUSG00000045395 0 0 0 0 0 0
ENSMUSG00000054526 0 0 0 0 0 0
ENSMUSG00000057270 0 0 0 0 0 0
ENSMUSG00000056858 0 0 0 0 0 0
ENSMUSG00000058078 0 0 0 0 0 0
ENSMUSG00000059105 0 0 0 0 0 0
ENSMUSG00000062314 4 1 1 1 0 7
ENSMUSG00000098074 0 0 0 0 0 0
ENSMUSG00000025225 109 104 119 86 98 92
ENSMUSG00000103488 0 0 0 0 0 0
ENSMUSG00002076668 0 0 0 0 0 0
ENSMUSG00000063586 421 450 427 539 511 502
ENSMUSG00000118757 0 0 0 0 0 0
ENSMUSG00000117995 0 0 0 0 0 0
ENSMUSG00000024640 14 18 11 8 16 7
ENSMUSG00000090147 0 0 0 0 0 0
ENSMUSG00000041491 21 12 29 19 21 22
ENSMUSG00000117711 182 187 171 223 179 209
ENSMUSG00000037126 23 13 16 20 24 25
ENSMUSG00000024639 251 272 300 313 302 286
ENSMUSG00000057990 318 321 346 407 364 328
ENSMUSG00000075268 522 559 551 623 578 582
ENSMUSG00000078528 23 27 29 26 32 33
ENSMUSG00000098718 0 0 0 0 0 0
ENSMUSG00000118142 4 0 2 0 1 0
ENSMUSG00000025226 27 21 25 27 24 26
ENSMUSG00000118033 1 4 0 1 0 1
ENSMUSG00000024697 22 29 18 42 34 37
ENSMUSG00000117699 10 3 5 3 10 10
ENSMUSG00000118023 17 26 15 21 16 21
ENSMUSG00000036748 134 157 115 149 158 162
ENSMUSG00000025227 58 39 40 34 29 39
ENSMUSG00000070127 0 0 0 0 0 0
ENSMUSG00000099655 0 0 0 0 3 1
ENSMUSG00000065204 0 0 0 1 0 0
ENSMUSG00000025228 484 474 443 542 542 537
ENSMUSG00000046230 168 183 171 339 351 337
ENSMUSG00000114931 755 699 670 772 762 755
ENSMUSG00000118126 0 0 0 0 0 0
ENSMUSG00000056829 0 0 0 0 0 0
ENSMUSG00000039126 16 23 8 7 2 2
ENSMUSG00000025231 60 59 66 55 51 60
ENSMUSG00002075332 0 0 0 0 0 0
ENSMUSG00002076046 0 0 0 0 0 0
ENSMUSG00000117941 0 0 0 0 0 0
ENSMUSG00000118367 0 0 1 0 0 0
ENSMUSG00000117946 0 0 0 0 0 0
ENSMUSG00000025034 366 381 430 368 354 375
ENSMUSG00000038843 25 21 28 21 15 14
ENSMUSG00000024712 533 562 526 587 582 584
ENSMUSG00000025035 83 76 88 118 111 92
ENSMUSG00000025036 542 509 493 598 614 653
ENSMUSG00000047731 2582 2659 2494 3598 3563 3489
ENSMUSG00000118040 6 3 1 1 2 1
ENSMUSG00000024713 231 197 215 195 206 201
ENSMUSG00000003555 2033 1980 1956 1664 1737 1668
ENSMUSG00000118270 139 110 97 136 161 130
ENSMUSG00000088370 0 0 0 0 0 0
ENSMUSG00000118079 0 0 0 0 0 0
ENSMUSG00000097937 2 9 5 5 4 1
ENSMUSG00000119544 0 0 0 0 0 0
ENSMUSG00000117822 5233 5122 5249 6451 6377 6489
ENSMUSG00002076798 0 0 0 0 0 0
ENSMUSG00000117687 0 0 0 0 0 0
ENSMUSG00000117774 0 0 0 0 0 0
ENSMUSG00000062376 121 81 122 121 92 113
ENSMUSG00000118192 0 0 0 0 0 0
ENSMUSG00000003559 458 467 458 595 631 589
ENSMUSG00000024725 310 309 309 281 358 314
ENSMUSG00000080783 4 1 8 5 1 2
ENSMUSG00000064105 95 104 88 98 104 96
ENSMUSG00000117814 5 9 10 27 5 7
ENSMUSG00000037847 309 309 294 599 614 666
ENSMUSG00000024726 200 188 194 239 229 237
ENSMUSG00000047044 56 56 63 62 54 51
ENSMUSG00000117878 0 0 0 0 0 0
ENSMUSG00000064941 0 0 0 0 1 0
ENSMUSG00000024727 1 3 21 6 10 7
ENSMUSG00002075776 0 0 0 0 0 0
ENSMUSG00000036192 0 0 1 5 2 1
ENSMUSG00000117909 0 0 0 0 0 0
ENSMUSG00000025041 195 200 180 288 304 305
ENSMUSG00000088907 0 0 0 0 0 0
ENSMUSG00000118109 0 0 0 0 0 0
ENSMUSG00000118167 0 0 0 0 0 0
ENSMUSG00000064783 0 0 0 0 0 0
ENSMUSG00000118067 0 0 0 0 0 0
ENSMUSG00000034336 0 0 0 0 0 0
ENSMUSG00000025050 69 69 43 74 67 43
ENSMUSG00000117691 0 0 0 0 0 0
ENSMUSG00000118915 0 0 0 0 0 0
ENSMUSG00000025049 29 47 44 35 34 37
ENSMUSG00000071528 446 422 445 514 523 547
ENSMUSG00000025047 292 296 270 317 320 303
ENSMUSG00000033033 21 12 16 18 14 22
ENSMUSG00000079258 0 0 0 0 0 0
ENSMUSG00000094219 0 0 0 0 0 0
ENSMUSG00000091230 0 0 0 0 0 0
ENSMUSG00000024659 38 28 46 26 31 37
ENSMUSG00000114469 26 26 20 27 22 22
ENSMUSG00000006435 2 3 2 7 2 3
ENSMUSG00000118127 0 0 0 0 0 0
ENSMUSG00000117659 0 0 0 0 0 0
ENSMUSG00000118029 0 0 0 0 0 0
ENSMUSG00000053279 7588 7421 7209 12686 12650 12363
ENSMUSG00000047168 23 37 25 43 39 46
ENSMUSG00000024747 1444 1484 1366 1584 1546 1598
ENSMUSG00000024749 0 0 0 0 0 0
ENSMUSG00000118293 0 0 0 0 0 0
ENSMUSG00000053617 309 331 340 279 291 293
ENSMUSG00000098786 0 0 0 0 0 0
ENSMUSG00000118047 0 0 0 0 0 0
ENSMUSG00000118086 1 1 2 1 1 0
ENSMUSG00000118090 0 0 0 0 0 0
ENSMUSG00000118044 0 0 0 0 0 0
ENSMUSG00000024750 511 496 516 443 530 523
ENSMUSG00000118342 2 4 0 0 0 6
ENSMUSG00000042694 31 22 39 24 27 18
ENSMUSG00000097990 1 2 5 1 0 0
ENSMUSG00000058624 368 346 381 632 659 650
ENSMUSG00000035171 137 116 137 161 142 107
ENSMUSG00000047368 135 124 152 161 147 144
ENSMUSG00000118055 0 0 0 0 0 0
ENSMUSG00000025060 475 440 456 437 502 495
ENSMUSG00000118206 0 3 1 0 0 0
ENSMUSG00000086121 0 0 0 0 0 0
ENSMUSG00000024754 141 123 154 214 210 235
ENSMUSG00000118021 1 2 0 1 2 1
ENSMUSG00000045104 8 9 9 17 23 15
ENSMUSG00000118237 0 0 0 0 0 0
ENSMUSG00000118273 0 0 0 0 0 0
ENSMUSG00000118226 0 0 0 0 0 0
ENSMUSG00000025064 5 1 2 1 0 2
ENSMUSG00000117702 0 0 0 0 0 0
ENSMUSG00000088525 0 0 0 0 0 0
ENSMUSG00001118662 0 0 0 0 0 0
ENSMUSG00000118149 0 0 0 0 0 0
ENSMUSG00000025066 322 241 284 248 296 270
ENSMUSG00000044948 3 7 0 5 3 4
ENSMUSG00000099069 0 0 0 0 0 0
ENSMUSG00000025068 750 793 692 842 818 845
ENSMUSG00000025069 0 2 1 2 3 5
ENSMUSG00000117975 41 33 24 35 24 26
ENSMUSG00002075899 0 0 0 0 0 0
ENSMUSG00000046585 0 0 0 0 0 0
ENSMUSG00000117690 0 0 0 0 0 0
ENSMUSG00000063434 1 1 0 0 4 0
ENSMUSG00002075051 0 0 0 0 0 0
ENSMUSG00000117930 0 0 0 0 0 0
ENSMUSG00000118014 0 0 0 0 0 0
ENSMUSG00000117996 0 0 0 0 0 0
ENSMUSG00000118111 0 0 0 0 0 0
ENSMUSG00000117931 0 0 0 0 0 0
ENSMUSG00000118059 31 52 36 39 45 45
ENSMUSG00002076593 0 0 0 0 0 0
ENSMUSG00000117697 11 5 12 5 6 8
ENSMUSG00000062083 1093 1133 1164 1215 1205 1313
ENSMUSG00002075054 0 0 0 0 0 0
ENSMUSG00000110007 0 0 0 0 0 0
ENSMUSG00000097446 0 0 0 0 0 0
ENSMUSG00000117758 0 0 0 0 0 0
ENSMUSG00002076015 0 0 0 0 0 0
ENSMUSG00000118338 0 0 0 0 0 0
ENSMUSG00000065143 0 0 0 0 0 0
ENSMUSG00000117806 0 0 0 0 0 0
ENSMUSG00000118158 0 0 0 0 0 0
ENSMUSG00000097719 4 5 7 6 2 4
ENSMUSG00000117867 0 0 0 0 0 0
ENSMUSG00000118173 0 0 0 0 0 0
ENSMUSG00000035804 0 0 0 0 0 0
ENSMUSG00000118128 0 1 0 6 1 0
ENSMUSG00000118114 0 0 0 0 0 0
ENSMUSG00000117896 0 1 1 0 0 0
ENSMUSG00000025027 255 201 199 245 305 212
ENSMUSG00000098730 0 0 0 0 0 0
ENSMUSG00000099988 0 0 0 0 0 0
ENSMUSG00000118233 0 1 0 0 0 0
ENSMUSG00000118003 0 0 0 0 0 0
ENSMUSG00000025026 187 161 166 195 182 206
ENSMUSG00002075407 0 0 0 0 0 0
ENSMUSG00000118314 0 1 2 0 0 0
ENSMUSG00000118350 0 0 0 0 0 0
ENSMUSG00000118378 0 0 0 0 0 0
ENSMUSG00000034765 19 31 21 14 9 7
ENSMUSG00000071497 27 25 44 30 34 84
ENSMUSG00000118159 0 0 0 2 1 0
ENSMUSG00000024974 256 253 210 257 229 219
ENSMUSG00000043639 45 47 24 29 31 38
ENSMUSG00000089807 128 103 110 97 110 89
ENSMUSG00000089679 6 4 1 1 6 1
ENSMUSG00000117693 0 0 0 2 0 0
ENSMUSG00000024975 1076 1028 1050 674 659 712
ENSMUSG00000052387 0 1 0 1 1 1
ENSMUSG00000084957 89 92 85 102 104 98
ENSMUSG00000024976 294 300 275 360 337 322
ENSMUSG00000088558 0 0 0 0 0 0
ENSMUSG00000117704 0 1 2 3 2 1
ENSMUSG00000098739 0 0 0 0 0 0
ENSMUSG00000118353 226 226 230 265 258 236
ENSMUSG00000117981 0 0 0 0 2 0
ENSMUSG00000065507 0 0 0 0 0 0
ENSMUSG00000033717 0 0 1 0 0 0
ENSMUSG00000117921 0 0 0 0 0 0
ENSMUSG00000118324 0 0 0 0 1 0
ENSMUSG00000117755 3 3 1 1 5 4
ENSMUSG00000118207 0 0 0 0 0 0
ENSMUSG00000024978 2665 2664 2610 2845 2815 2825
ENSMUSG00000118099 17 5 13 8 7 15
ENSMUSG00000024979 0 2 0 1 0 0
ENSMUSG00000098289 0 0 0 0 0 0
ENSMUSG00000055523 0 0 0 0 0 0
ENSMUSG00000024981 4159 4085 4067 3599 3504 3556
ENSMUSG00000024982 578 608 550 633 562 622
ENSMUSG00000024983 133 144 130 163 133 123
ENSMUSG00000099746 0 9 2 7 0 5
ENSMUSG00000117833 0 0 0 0 0 0
ENSMUSG00000117827 0 0 0 0 1 0
ENSMUSG00000117695 0 0 0 0 0 0
ENSMUSG00000117779 63 75 86 95 102 65
ENSMUSG00000024843 165 136 122 158 140 133
ENSMUSG00000117912 0 0 0 0 0 3
ENSMUSG00000001750 438 492 458 366 360 380
ENSMUSG00000059734 487 453 495 605 511 544
ENSMUSG00000024885 30 32 40 13 25 29
ENSMUSG00000118129 0 0 0 0 0 0
ENSMUSG00000037263 53 69 59 11 14 11
ENSMUSG00000075296 2 2 4 7 0 2
ENSMUSG00000024866 763 748 724 685 712 639
ENSMUSG00000037477 0 0 0 0 0 0
ENSMUSG00000118132 0 2 3 1 4 1
ENSMUSG00000110949 1 0 0 0 1 0
ENSMUSG00000024869 14 15 16 19 15 14
ENSMUSG00000086107 0 0 0 0 0 0
ENSMUSG00000024871 3 14 4 6 12 17
ENSMUSG00000037916 1059 1064 980 1224 1239 1229
ENSMUSG00000060803 238 250 249 236 211 204
ENSMUSG00000038155 2 3 7 2 1 0
ENSMUSG00000058216 281 302 320 140 137 122
ENSMUSG00000104921 0 0 0 0 0 0
ENSMUSG00000064400 0 0 0 0 0 0
ENSMUSG00000024857 0 1 5 4 2 0
ENSMUSG00000024856 317 279 216 275 266 242
ENSMUSG00000024851 109 92 68 50 66 52
ENSMUSG00000024847 147 139 168 213 155 165
ENSMUSG00000024845 348 432 393 483 533 491
ENSMUSG00000024842 2 4 2 10 1 1
ENSMUSG00000044724 0 0 1 0 0 0
ENSMUSG00000024835 451 458 494 446 541 472
ENSMUSG00000045826 0 0 0 0 0 0
ENSMUSG00000024830 151 177 146 147 196 177
ENSMUSG00000075289 5 7 12 10 7 8
ENSMUSG00000117905 1 0 0 0 1 0
ENSMUSG00000097233 0 5 1 0 1 2
ENSMUSG00000040247 1 4 11 11 5 4
ENSMUSG00000040385 890 968 880 905 820 886
ENSMUSG00000117839 0 0 0 0 0 0
ENSMUSG00000024824 40 31 29 18 27 23
ENSMUSG00000040663 20 23 14 10 10 12
ENSMUSG00000117873 0 0 0 0 0 0
ENSMUSG00002075602 0 0 0 0 1 1
ENSMUSG00000024854 94 83 93 80 92 102
ENSMUSG00000034616 170 165 160 126 143 137
ENSMUSG00000099290 0 0 0 0 0 0
ENSMUSG00000005986 7 4 8 4 0 13
ENSMUSG00000118344 1 0 1 0 0 0
ENSMUSG00000024858 405 425 421 386 370 364
ENSMUSG00000054611 617 647 565 632 661 644
ENSMUSG00002076626 0 0 0 0 0 0
ENSMUSG00000102349 0 0 0 0 0 0
ENSMUSG00002074969 0 0 0 0 0 0
ENSMUSG00002076852 0 0 0 0 0 0
ENSMUSG00002075794 0 0 0 0 0 0
ENSMUSG00002076763 0 0 0 0 0 0
ENSMUSG00000024816 166 163 138 171 186 182
ENSMUSG00000024818 182 176 139 208 218 208
ENSMUSG00000044390 5 7 0 2 3 3
ENSMUSG00000024826 215 239 219 237 284 252
ENSMUSG00000045664 33 28 30 34 34 47
ENSMUSG00000024833 96 94 72 75 81 52
ENSMUSG00000037451 0 0 0 0 0 0
ENSMUSG00000024942 165 191 172 183 164 171
ENSMUSG00000097404 2 2 4 3 0 0
ENSMUSG00000118194 3 2 1 4 1 5
ENSMUSG00000094281 7 5 9 5 8 5
ENSMUSG00000024807 557 544 534 608 578 545
ENSMUSG00000098928 0 0 1 0 0 0
ENSMUSG00000007338 192 235 227 224 211 226
ENSMUSG00000118496 0 0 0 0 0 0
ENSMUSG00000038274 1427 1483 1368 1601 1625 1597
ENSMUSG00000075227 44 36 40 29 64 35
ENSMUSG00000024799 1282 1261 1279 1180 1193 1220
ENSMUSG00000024797 173 187 166 151 152 146
ENSMUSG00000100621 0 0 0 0 0 0
ENSMUSG00000047733 0 1 1 0 0 0
ENSMUSG00000024792 95 79 86 84 86 87
ENSMUSG00000024791 5 11 6 11 2 4
ENSMUSG00000054999 0 0 0 3 1 0
ENSMUSG00000024790 48 40 50 48 52 50
ENSMUSG00000024787 96 107 83 87 100 91
ENSMUSG00000024944 36 44 43 50 37 41
ENSMUSG00000039699 10 8 2 2 9 7
ENSMUSG00002076495 0 0 0 0 0 0
ENSMUSG00000083458 153 119 130 166 136 125
ENSMUSG00000118181 0 0 0 0 0 0
ENSMUSG00000104884 0 0 0 0 0 0
ENSMUSG00000047810 55 55 40 35 26 44
ENSMUSG00000024953 1086 1107 1027 1200 1073 1081
ENSMUSG00000038812 179 174 159 172 168 203
ENSMUSG00000024955 301 311 315 342 379 376
ENSMUSG00000098413 0 0 0 0 0 0
ENSMUSG00000050623 1 0 2 1 0 0
ENSMUSG00000024959 45 49 44 67 56 47
ENSMUSG00000024960 217 232 230 221 214 203
ENSMUSG00000056612 149 140 134 127 114 118
ENSMUSG00000056629 396 433 385 406 441 433
ENSMUSG00000024962 214 235 215 179 186 168
ENSMUSG00000024963 82 105 83 82 90 90
ENSMUSG00000037349 45 48 45 53 69 61
ENSMUSG00000047656 27 31 23 33 28 27
ENSMUSG00000024965 89 100 100 65 74 68
ENSMUSG00000024966 604 544 575 658 724 753
ENSMUSG00002075372 0 0 0 0 0 0
ENSMUSG00000118062 0 0 0 0 0 0
ENSMUSG00000084221 73 54 73 72 95 71
ENSMUSG00000084825 0 0 0 0 0 0
ENSMUSG00000085285 0 0 0 0 0 0
ENSMUSG00000118668 85 69 68 100 82 102
ENSMUSG00000039652 128 99 106 166 187 182
ENSMUSG00002075338 0 0 0 0 0 0
ENSMUSG00000097591 1 0 2 0 0 1
ENSMUSG00002075087 1 0 0 0 0 0
ENSMUSG00000023307 812 833 866 988 1038 951
ENSMUSG00000089143 0 0 0 0 0 0
ENSMUSG00000056999 799 713 777 846 947 913
ENSMUSG00000080885 3640 3533 3321 3915 3860 3763
ENSMUSG00000012443 25 34 26 25 30 13
ENSMUSG00000117988 1 0 3 1 0 6
ENSMUSG00000118211 15 12 13 17 15 20
ENSMUSG00000102353 39 43 39 31 28 32
ENSMUSG00002075640 0 0 0 0 0 0
ENSMUSG00000117800 0 1 0 1 1 0
ENSMUSG00000067889 813 872 825 938 871 961
ENSMUSG00000033760 189 174 143 179 188 198
ENSMUSG00000103651 0 0 0 0 0 0
ENSMUSG00000094936 17 25 10 31 21 25
ENSMUSG00000035818 0 4 4 2 3 1
ENSMUSG00000025077 312 320 326 354 298 343
ENSMUSG00000120075 0 0 0 1 0 0
ENSMUSG00000117914 0 0 1 0 4 1
ENSMUSG00000120141 1 1 1 2 0 0
ENSMUSG00000120136 0 0 0 2 1 0
ENSMUSG00000119991 3 6 5 7 7 13
ENSMUSG00000094707 1 5 0 0 0 0
ENSMUSG00000117979 0 0 1 0 0 0
ENSMUSG00000120104 13 12 21 40 32 42
ENSMUSG00000120380 0 0 0 0 0 0
ENSMUSG00000097636 1 12 9 2 6 5
ENSMUSG00000117698 4 3 3 4 4 2
ENSMUSG00000097930 2 0 0 0 1 2
ENSMUSG00000120011 0 0 0 0 0 0
ENSMUSG00000118150 1 0 0 0 0 0
ENSMUSG00000117718 2 2 1 0 0 0
ENSMUSG00000120067 0 0 0 0 0 0
ENSMUSG00000120139 26 14 28 46 41 44
ENSMUSG00000087095 0 0 0 0 0 0
ENSMUSG00000094732 0 0 3 2 1 0
ENSMUSG00000120174 183 188 194 191 187 189
ENSMUSG00000120438 0 0 0 0 0 0
ENSMUSG00000120396 0 0 0 0 0 0
ENSMUSG00000120152 0 0 0 0 0 0
ENSMUSG00000120068 0 3 0 0 0 0
ENSMUSG00000079467 3 1 5 7 7 2
ENSMUSG00000101089 0 0 0 0 0 0
ENSMUSG00000120551 5 6 7 2 4 6
ENSMUSG00000118210 0 0 0 0 0 1
ENSMUSG00000117859 0 0 0 0 0 0
ENSMUSG00000120254 0 0 0 2 0 0
ENSMUSG00000120326 2 5 1 3 2 0
ENSMUSG00000118155 0 0 0 1 4 0
ENSMUSG00000120593 8 0 1 2 3 3
ENSMUSG00000100417 4 0 1 1 1 3
ENSMUSG00000118245 2 1 0 0 2 1
ENSMUSG00000120097 5 3 7 6 5 5
ENSMUSG00000120608 0 0 0 0 0 0
ENSMUSG00000097557 1 0 0 0 0 0
ENSMUSG00000053117 0 0 1 0 0 0
ENSMUSG00000089766 0 0 0 0 2 0
ENSMUSG00000120685 0 0 0 0 0 0
ENSMUSG00000118263 0 0 0 0 0 0
ENSMUSG00000120167 0 1 0 0 0 0
ENSMUSG00000100392 0 0 0 0 0 0
ENSMUSG00000120733 1 0 0 0 0 0
ENSMUSG00000120748 2 1 1 0 0 0
ENSMUSG00000117692 0 0 1 0 0 0
ENSMUSG00000120776 8 9 16 25 19 17
ENSMUSG00000118038 11 23 9 6 21 19
ENSMUSG00000086938 67 43 66 40 30 46
ENSMUSG00000097855 33 28 22 33 19 22
ENSMUSG00000099757 8 9 21 6 10 10
ENSMUSG00000117696 0 0 1 0 0 0
ENSMUSG00000087132 9 8 4 5 7 2
ENSMUSG00000120425 440 480 427 523 560 501
ENSMUSG00000120878 11 9 5 6 4 1
ENSMUSG00000120881 0 0 0 0 0 0
ENSMUSG00000120890 0 0 0 0 0 0
ENSMUSG00000120891 0 2 0 0 0 1
ENSMUSG00000120900 0 0 0 0 0 0
ENSMUSG00000120901 0 0 0 0 0 0
ENSMUSG00000117990 0 0 0 0 0 0
ENSMUSG00000120932 0 0 0 0 0 0
ENSMUSG00000087367 0 0 0 1 0 0
ENSMUSG00000118087 15 13 16 22 17 26
ENSMUSG00000120701 0 0 0 0 0 0
ENSMUSG00000097779 0 1 0 1 0 1
ENSMUSG00000121016 0 0 5 0 0 1
ENSMUSG00000118100 2 5 4 3 4 6
ENSMUSG00000067577 0 3 0 2 1 0
ENSMUSG00000087579 147 144 159 85 88 78
ENSMUSG00000097787 13 15 13 10 5 3
ENSMUSG00000121055 1 0 0 0 0 0
ENSMUSG00000120860 19 12 20 13 16 12
ENSMUSG00000117938 0 0 0 0 0 0
ENSMUSG00000046913 0 0 0 0 0 0
ENSMUSG00000109148 0 0 0 0 0 0
ENSMUSG00000094755 0 0 0 0 0 0
ENSMUSG00000109415 0 0 0 0 0 0
ENSMUSG00000045883 0 0 0 0 0 0
ENSMUSG00000094721 0 0 0 0 0 0
ENSMUSG00000096365 0 0 0 0 0 0
ENSMUSG00000109100 0 0 0 0 0 0
ENSMUSG00000119251 0 0 0 0 0 0
ENSMUSG00000062199 0 0 0 0 0 0
ENSMUSG00000096485 0 0 0 0 0 0
ENSMUSG00000049015 0 0 0 0 0 0
ENSMUSG00000109544 0 0 0 0 0 0
ENSMUSG00000108881 0 0 0 0 0 0
ENSMUSG00000063777 0 0 0 0 0 0
ENSMUSG00000101088 0 0 0 0 0 0
ENSMUSG00000121340 0 0 0 0 0 0
ENSMUSG00000093610 0 0 0 0 0 0
ENSMUSG00000121373 0 0 0 0 0 0
ENSMUSG00000110298 3 0 0 0 0 0
ENSMUSG00000121393 3 2 7 8 0 3
ENSMUSG00000112693 0 0 0 0 0 0
ENSMUSG00000121418 28 28 33 27 26 46
ENSMUSG00000117856 315 322 348 427 379 373
ENSMUSG00000018820 211 184 197 209 191 207
ENSMUSG00000042532 0 1 0 1 1 0
ENSMUSG00002075478 0 0 0 0 0 0
ENSMUSG00000093234 0 0 0 0 0 0
ENSMUSG00000018822 0 0 3 6 1 0
ENSMUSG00000121027 2 0 1 0 3 2
ENSMUSG00000118305 0 0 0 0 0 0
ENSMUSG00000071662 86 74 88 87 93 92
ENSMUSG00000071661 3 4 2 0 0 0
ENSMUSG00000071660 217 196 212 232 234 223
ENSMUSG00000071659 923 841 774 908 914 901
ENSMUSG00000118124 0 0 0 0 0 0
ENSMUSG00000071658 0 1 2 1 0 0
ENSMUSG00000071657 347 298 325 318 346 299
ENSMUSG00000071656 3 2 0 1 4 2
ENSMUSG00000071655 697 748 689 592 619 643
ENSMUSG00000071654 136 133 149 174 157 173
ENSMUSG00000096740 32 30 21 22 30 41
ENSMUSG00000070167 1 1 3 2 0 2
ENSMUSG00000093314 0 0 0 0 0 0
ENSMUSG00000116347 0 0 0 0 0 0
ENSMUSG00000071652 64 83 91 90 93 89
ENSMUSG00000071650 1585 1660 1619 1858 1856 1676
ENSMUSG00000120807 0 0 1 2 1 1
ENSMUSG00000071649 205 226 204 179 187 189
ENSMUSG00000071647 165 146 163 188 161 141
ENSMUSG00000114220 2 1 4 2 2 0
ENSMUSG00000040105 117 122 151 113 150 110
ENSMUSG00000118165 1 0 3 3 1 0
ENSMUSG00000024780 461 413 406 566 438 546
ENSMUSG00000063754 1208 1168 1187 1284 1253 1303
ENSMUSG00000100075 12 34 27 29 27 30
ENSMUSG00000118196 0 0 0 0 0 0
ENSMUSG00000071573 5 5 1 4 1 3
ENSMUSG00000106278 0 0 0 0 0 0
ENSMUSG00000120362 6 0 11 3 9 14
ENSMUSG00000087112 0 0 0 0 0 0
ENSMUSG00000036908 438 460 444 413 406 438
ENSMUSG00000024782 3034 3146 3002 3974 4004 4050
ENSMUSG00000098952 0 0 0 0 0 0
ENSMUSG00000117967 0 0 0 0 0 0
ENSMUSG00000036097 237 241 231 271 280 251
ENSMUSG00000065159 0 0 0 0 0 0
ENSMUSG00000118204 2 0 0 0 0 3
ENSMUSG00000025207 4057 4206 4045 4857 4763 4789
ENSMUSG00000025208 101 92 90 109 114 108
ENSMUSG00000025209 252 266 227 289 267 275
ENSMUSG00000035342 79 76 51 73 59 64
ENSMUSG00000074818 0 1 0 3 2 2
ENSMUSG00000025212 29 26 21 29 25 26
ENSMUSG00000117848 0 0 0 0 0 1
ENSMUSG00000120787 0 1 1 1 4 3
ENSMUSG00000025213 13 5 5 12 14 21
ENSMUSG00000071648 21 18 19 15 20 15
ENSMUSG00000067279 476 401 419 217 196 207
ENSMUSG00000024986 846 784 810 784 834 742
ENSMUSG00000118217 2 2 7 2 1 3
ENSMUSG00000025203 84 79 69 115 135 111
ENSMUSG00000093315 0 0 0 0 0 0
ENSMUSG00000117957 0 0 0 0 0 0
ENSMUSG00000050195 0 2 1 2 2 6
ENSMUSG00000037071 104470 103283 101428 71907 71712 70253
ENSMUSG00000118076 0 0 0 0 1 3
ENSMUSG00000117796 0 0 2 1 0 0
ENSMUSG00000036961 0 0 0 0 0 0
ENSMUSG00000051984 128 86 107 121 129 90
ENSMUSG00000091471 0 0 0 0 0 0
ENSMUSG00000025204 176 201 148 232 192 191
ENSMUSG00000036450 234 254 224 279 261 244
ENSMUSG00000117911 0 0 0 0 0 0
ENSMUSG00000097683 0 0 0 0 0 1
ENSMUSG00000117823 0 0 0 0 1 0
ENSMUSG00000024732 77 85 77 98 83 75
ENSMUSG00000024731 0 0 0 0 0 0
ENSMUSG00000067571 0 0 0 0 0 0
ENSMUSG00000094584 0 0 0 0 0 0
ENSMUSG00000101264 1 0 2 4 7 2
ENSMUSG00000075010 598 578 584 699 708 710
ENSMUSG00000024730 10 7 3 3 0 3
ENSMUSG00000101439 28 24 28 35 38 42
ENSMUSG00000024729 0 0 0 0 0 0
ENSMUSG00000099998 106 103 96 102 118 103
ENSMUSG00000024728 0 0 0 0 0 0
ENSMUSG00000057240 0 0 0 0 0 0
ENSMUSG00000097091 0 1 0 5 2 0
ENSMUSG00000101031 0 0 0 0 0 0
ENSMUSG00000024673 10 8 9 20 21 29
ENSMUSG00000054523 0 0 0 0 0 0
ENSMUSG00000099398 0 1 1 0 0 0
ENSMUSG00000024672 8 12 5 2 0 1
ENSMUSG00000025025 233 271 234 349 326 329
ENSMUSG00000118369 0 0 0 0 1 0
ENSMUSG00000025024 155 172 138 194 173 179
ENSMUSG00000117768 0 0 0 2 0 4
ENSMUSG00000120446 0 0 0 0 0 1
ENSMUSG00000118168 213 194 159 217 234 236
ENSMUSG00000024899 3074 2922 3069 4345 4276 4342
ENSMUSG00000013662 511 517 533 610 541 545
ENSMUSG00000120470 0 1 0 0 0 0
ENSMUSG00000119982 0 2 3 2 2 4
ENSMUSG00000120203 4 0 3 4 1 7
ENSMUSG00002074891 0 0 0 0 2 0
ENSMUSG00000117664 0 0 0 0 1 1
ENSMUSG00000013663 1725 1750 1703 2216 2161 2235
ENSMUSG00000121574 0 0 0 0 0 0
ENSMUSG00000121573 0 0 0 0 0 0
ENSMUSG00000071653 2 4 0 2 2 6
ENSMUSG00000110156 18 8 10 5 1 15
ENSMUSG00000119968 6 4 2 6 10 4
ENSMUSG00000120982 0 1 1 3 0 1
ENSMUSG00000117666 0 0 0 0 0 0
ENSMUSG00000045045 56 41 58 45 25 43
ENSMUSG00000024889 102 73 64 74 90 80
ENSMUSG00000098346 1 0 0 0 0 1
ENSMUSG00000071691 2 2 3 4 3 9
ENSMUSG00000117746 0 0 0 0 0 0
ENSMUSG00000096370 11 14 2 12 7 6
ENSMUSG00000006456 119 125 168 149 193 187
